measure_id,state,year,election_date,election_type,measure_name,wording,summary,topic,subtopic,passed,support_pct,oppose_pct,threshold,margin,votes_for,votes_against,total_votes,partisan_leans,campaign_contributions,tags,source_url,notes
LA_2022_Amendment1,LA,2022,2022-11-08,general,Amendment 1,Increase Maximum Amount Invested in Equities for Certain State Funds Measure Increase the portion of state funds that can be invested in stocks from 35% to 65%.,Increase Maximum Amount Invested in Equities for Certain State Funds Measure Increase the portion of state funds that can be invested in stocks from 35% to 65%.,government,,FALSE,,,,,,,,,,failed;2022;LA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
LA_2022_Amendment2,LA,2022,2022-11-08,general,Amendment 2,Property Tax Exemptions for Certain Disabled Veterans and Spouses Measure Expand property tax exemptions for veterans .,Property Tax Exemptions for Certain Disabled Veterans and Spouses Measure Expand property tax exemptions for veterans .,taxes,,TRUE,,,,,,,,,,passed;2022;LA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
LA_2022_Amendment3,LA,2022,2022-11-08,general,Amendment 3,Classified Civil Service Employee Public Support of Family Members' Campaigns Measure Allow civil servants to support the election campaigns of their immediate family when they are off duty.,Classified Civil Service Employee Public Support of Family Members' Campaigns Measure Allow civil servants to support the election campaigns of their immediate family when they are off duty.,voting_rights,,FALSE,,,,,,,,,,failed;2022;LA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
LA_2022_Amendment4,LA,2022,2022-11-08,general,Amendment 4,Waiving Water Charges Measure Waives water charges to customer if they were not caused by the actions or inactions of the customer.,Waiving Water Charges Measure Waives water charges to customer if they were not caused by the actions or inactions of the customer.,environment,,TRUE,,,,,,,,,,passed;2022;LA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
LA_2022_Amendment5,LA,2022,2022-11-08,general,Amendment 5,Adjustment of Ad Valorem Tax Rates Measure Provide that property tax rates can be increased by a two-thirds vote by the taxing authority up to the maximum rate permitted by the Louisiana Constitution until the authorized rate expires.,Adjustment of Ad Valorem Tax Rates Measure Provide that property tax rates can be increased by a two-thirds vote by the taxing authority up to the maximum rate permitted by the Louisiana Constitution until the authorized rate expires.,taxes,,FALSE,,,,,,,,,,failed;2022;LA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
LA_2022_Amendment6,LA,2022,2022-11-08,general,Amendment 6,Limit on Assessed Value Increase of Reappraised Property in Orleans Parish Measure Limit yearly increases of home assessment values in Orleans Parish to 10%.,Limit on Assessed Value Increase of Reappraised Property in Orleans Parish Measure Limit yearly increases of home assessment values in Orleans Parish to 10%.,housing,,FALSE,,,,,,,,,,failed;2022;LA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
LA_2022_Amendment7,LA,2022,2022-11-08,general,Amendment 7,"Remove Involuntary Servitude as Punishment for a Crime from Constitution Measure Remove language in the Louisiana Constitution that permits slavery and involuntary servitude as a form of punishment. Add language in the Louisiana Constitution that prohibits slavery and involuntary servitude except in circumstances of ""otherwise lawful administration of criminal justice"".","Remove Involuntary Servitude as Punishment for a Crime from Constitution Measure Remove language in the Louisiana Constitution that permits slavery and involuntary servitude as a form of punishment. Add language in the Louisiana Constitution that prohibits slavery and involuntary servitude except in circumstances of ""otherwise lawful administration of criminal justice"".",crime,,FALSE,,,,,,,,,,failed;2022;LA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
LA_2022_Amendment8,LA,2022,2022-11-08,general,Amendment 8,Remove Special Assessment Property Tax Annual Income Recertification for Permanently Disabled Homeowners Measure Remove annual income recertification as a requirement for property tax exemption for disabled homeowners.,Remove Special Assessment Property Tax Annual Income Recertification for Permanently Disabled Homeowners Measure Remove annual income recertification as a requirement for property tax exemption for disabled homeowners.,taxes,,TRUE,,,,,,,,,,passed;2022;LA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MD_2022_Question1,MD,2022,2022-11-08,general,Question 1,Renaming of the Courts of Appeals and Special Appeals Amendment Change the name of the Maryland Court of Appeals to the Supreme Court of Maryland. Change the name of the Maryland Court of Special Appeals to the Appellate Court of Maryland.,Renaming of the Courts of Appeals and Special Appeals Amendment Change the name of the Maryland Court of Appeals to the Supreme Court of Maryland. Change the name of the Maryland Court of Special Appeals to the Appellate Court of Maryland.,government,,TRUE,,,,,,,,,,passed;2022;MD,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MD_2022_Question2,MD,2022,2022-11-08,general,Question 2,"Residency Requirements for State Legislators Amendment Require state legislative candidates to live in the district in which they are running for six months before their election, effective January 1, 2024. Changes all gendered language in the amended section of the state constitution to gender-neutral language.","Residency Requirements for State Legislators Amendment Require state legislative candidates to live in the district in which they are running for six months before their election, effective January 1, 2024. Changes all gendered language in the amended section of the state constitution to gender-neutral language.",voting_rights,,TRUE,,,,,,,,,,passed;2022;MD,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MD_2022_Question3,MD,2022,2022-11-08,general,Question 3,"Civil Jury Trials Amendment Raise the state's jury trial threshold from $15,000 to $25,000.","Civil Jury Trials Amendment Raise the state's jury trial threshold from $15,000 to $25,000.",government,,TRUE,,,,,,,,,,passed;2022;MD,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MD_2022_Question4,MD,2022,2022-11-08,general,Question 4,"Marijuana Legalization Amendment Legalizes and taxes cannabis for adult use, effective July 1, 2023.","Marijuana Legalization Amendment Legalizes and taxes cannabis for adult use, effective July 1, 2023.",taxes,,TRUE,,,,,,,,,,passed;2022;MD,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MD_2022_Question5,MD,2022,2022-11-08,general,Question 5,Requiring Howard County Circuit Court Judges to Serve on Orphan Court Amendment Require Howard County Circuit Court judges to serve as orphans' court judges Remove the election requirement of three orphans' court judges.,Requiring Howard County Circuit Court Judges to Serve on Orphan Court Amendment Require Howard County Circuit Court judges to serve as orphans' court judges Remove the election requirement of three orphans' court judges.,voting_rights,,TRUE,,,,,,,,,,passed;2022;MD,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MA_2022_Question1,MA,2022,2022-11-08,general,Question 1,"Tax on Income Above $1 Million for Education and Transportation Amendment A new 4% tax on incomes above $1 million, with the revenue generated to be spent on education and transportation.","Tax on Income Above $1 Million for Education and Transportation Amendment A new 4% tax on incomes above $1 million, with the revenue generated to be spent on education and transportation.",taxes,,TRUE,,,,,,,,,,passed;2022;MA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MA_2022_Question2,MA,2022,2022-11-08,general,Question 2,Medical Loss Ratios for Dental Insurance Plans Initiative Enact a medical loss ratio of 83% for dental insurance plans.,Medical Loss Ratios for Dental Insurance Plans Initiative Enact a medical loss ratio of 83% for dental insurance plans.,healthcare,,TRUE,,,,,,,,,,passed;2022;MA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MA_2022_Question3,MA,2022,2022-11-08,general,Question 3,Changes to Alcohol Retail Licensing Initiative Change the number of alcohol licenses an establishment could own. Ban automated or self-checkout sales of alcohol. Allow out-of-state driver's licenses as age identification.,Changes to Alcohol Retail Licensing Initiative Change the number of alcohol licenses an establishment could own. Ban automated or self-checkout sales of alcohol. Allow out-of-state driver's licenses as age identification.,government,,FALSE,,,,,,,,,,failed;2022;MA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
MA_2022_Question4,MA,2022,2022-11-08,general,Question 4,Remove Proof of Citizenship or Immigration Status for Driver's License Applications Referendum Maintain current law that allow people who cannot verify citizenship or immigration status to use alternate forms of identification when applying for a driver's license.,Remove Proof of Citizenship or Immigration Status for Driver's License Applications Referendum Maintain current law that allow people who cannot verify citizenship or immigration status to use alternate forms of identification when applying for a driver's license.,immigration,,TRUE,,,,,,,,,,passed;2022;MA,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MI_2022_Proposal1,MI,2022,2022-11-08,general,Proposal 1,"Legislative Term Limits and Financial Disclosure Amendment. Change term limits in the Michigan state legislature . Currently, legislators are limited to serving three terms in the Michigan House of Representatives and two terms in the Michigan Senate . This proposal would modify the limit to be a lifetime twelve-year limit for service across both chambers . Increase financial disclosure requirements for various elected officials.","Legislative Term Limits and Financial Disclosure Amendment. Change term limits in the Michigan state legislature . Currently, legislators are limited to serving three terms in the Michigan House of Representatives and two terms in the Michigan Senate . This proposal would modify the limit to be a lifetime twelve-year limit for service across both chambers . Increase financial disclosure requirements for various elected officials.",housing,,TRUE,,,,,,,,,,passed;2022;MI,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MI_2022_Proposal2,MI,2022,2022-11-08,general,Proposal 2,Right to Voting Policies Amendment Change voting procedures in the state with the intent of making it easier for citizens to vote. Create a nine day early voting period. Require photo identification or the signing of an affidavit to vote. Require voting ballots for the military or overseas postmarked on election day to be counted. A right for voters to request an absentee ballot . Require the state to fund dropboxes for absentee ballots. Allow local governments to receive funding and donation fr,Right to Voting Policies Amendment Change voting procedures in the state with the intent of making it easier for citizens to vote. Create a nine day early voting period. Require photo identification or the signing of an affidavit to vote. Require voting ballots for the military or overseas postmarked on election day to be counted. A right for voters to request an absentee ballot . Require the state to fund dropboxes for absentee ballots. Allow local governments to receive funding and donation fr,voting_rights,,TRUE,,,,,,,,,,passed;2022;MI,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MI_2022_Proposal3,MI,2022,2022-11-08,general,Proposal 3,"Right to Reproductive Freedom Initiative Protect the right to make decisions on prenatal care, childbirth , postpartum care , contraception , sterilization , abortion care , miscarriage management, and infertility care.","Right to Reproductive Freedom Initiative Protect the right to make decisions on prenatal care, childbirth , postpartum care , contraception , sterilization , abortion care , miscarriage management, and infertility care.",abortion,,TRUE,,,,,,,,,,passed;2022;MI,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MO_2022_Amendment1,MO,2022,2022-11-08,general,Amendment 1,"State Treasurer Investment Authority Amendment Change how the State Treasurer of Missouri is allowed to invest taxpayer money. Authorize the Legislature to pass laws allowing the State Treasurer to invest in ""other reasonable and prudent financial instruments and securities.","State Treasurer Investment Authority Amendment Change how the State Treasurer of Missouri is allowed to invest taxpayer money. Authorize the Legislature to pass laws allowing the State Treasurer to invest in ""other reasonable and prudent financial instruments and securities.",taxes,,FALSE,,,,,,,,,,failed;2022;MO,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
MO_2022_Amendment3,MO,2022,2022-11-08,general,Amendment 3,"Marijuana Legalization Initiative Legalize the possession, consumption, manufacture, sale and delivery of marijuana . Allow for a petition of release from prison and expungement of conviction records for certain marijuana-related offenses, while also allowing judges to deny the expungement for ""good cause"". 6% tax on the retail price of marijuana.","Marijuana Legalization Initiative Legalize the possession, consumption, manufacture, sale and delivery of marijuana . Allow for a petition of release from prison and expungement of conviction records for certain marijuana-related offenses, while also allowing judges to deny the expungement for ""good cause"". 6% tax on the retail price of marijuana.",taxes,,TRUE,,,,,,,,,,passed;2022;MO,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MO_2022_Amendment4,MO,2022,2022-11-08,general,Amendment 4,Allow Legislature to Require a City to Increase Funding without State Reimbursement for a Police Force Established by State Board Amendment Allow the Legislature to increase the minimum funding of a police force that was established by the state board of police commissioners.,Allow Legislature to Require a City to Increase Funding without State Reimbursement for a Police Force Established by State Board Amendment Allow the Legislature to increase the minimum funding of a police force that was established by the state board of police commissioners.,crime,,TRUE,,,,,,,,,,passed;2022;MO,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MO_2022_Amendment5,MO,2022,2022-11-08,general,Amendment 5,Department of the National Guard Amendment Makes the Missouri National Guard its own department and renames it to the Missouri Department of the National Guard.,Department of the National Guard Amendment Makes the Missouri National Guard its own department and renames it to the Missouri Department of the National Guard.,government,,TRUE,,,,,,,,,,passed;2022;MO,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MO_2022_Question,MO,2022,2022-11-08,general,Question,Missouri Constitutional Convention Question Hold a state constitutional convention .,Missouri Constitutional Convention Question Hold a state constitutional convention .,government,,FALSE,,,,,,,,,,failed;2022;MO,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
MT_2022_C48,MT,2022,2022-11-08,general,C-48,Search Warrant for Electronic Data Amendment Require a search warrant to access a person's electronic data or electronic communications.,Search Warrant for Electronic Data Amendment Require a search warrant to access a person's electronic data or electronic communications.,government,,TRUE,,,,,,,,,,passed;2022;MT,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
MT_2022_LR131,MT,2022,2022-11-08,general,LR-131,"Medical Care Requirements for Born-Alive Infants Measure Classify infants born alive after an attempted abortion as legal persons with the right to ""appropriate and reasonable medical care and treatment"". Criminalize health care providers that do not save infants born alive after induced labor , C-section , attempted abortion or another method. $50,000 fine and/or 20 years in prison as the maximum penalty.","Medical Care Requirements for Born-Alive Infants Measure Classify infants born alive after an attempted abortion as legal persons with the right to ""appropriate and reasonable medical care and treatment"". Criminalize health care providers that do not save infants born alive after induced labor , C-section , attempted abortion or another method. $50,000 fine and/or 20 years in prison as the maximum penalty.",abortion,,FALSE,,,,,,,,,,failed;2022;MT,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
NE_2022_Amendment1,NE,2022,2022-11-08,general,Amendment 1,Authorize Local Governments to Develop Commercial Air Travel Service Amendment Allow local governments that operate an airport to use its revenue to develop or attract new or existing airline companies to that airport.,Authorize Local Governments to Develop Commercial Air Travel Service Amendment Allow local governments that operate an airport to use its revenue to develop or attract new or existing airline companies to that airport.,government,,TRUE,,,,,,,,,,passed;2022;NE,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
NE_2022_Initiative43,NE,2022,2022-11-08,general,Initiative 432,Photo Voter Identification Initiative Require photo identification in order to vote. Valid identification to be specified by the State Legislature .,Photo Voter Identification Initiative Require photo identification in order to vote. Valid identification to be specified by the State Legislature .,voting_rights,,TRUE,,,,,,,,,,passed;2022;NE,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
NV_2022_Question1,NV,2022,2022-11-08,general,Question 1,"Equal Rights Amendment Amend the state constitution to prohibit discrimination based on an individual's race, color, creed, sex, sexual orientation, gender identity or expression, age, disability, ancestry or national origin","Equal Rights Amendment Amend the state constitution to prohibit discrimination based on an individual's race, color, creed, sex, sexual orientation, gender identity or expression, age, disability, ancestry or national origin",civil_rights,,TRUE,,,,,,,,,,passed;2022;NV,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
NV_2022_Question2,NV,2022,2022-11-08,general,Question 2,Minimum Wage Amendment Increase the minimum wage to $12.00 per hour by July 2024. Allow the state legislature to raise the minimum wage above the mandated $12.00 per hour. Eliminate existing annual inflation adjustments to the minimum wage. Removal of the two-tiered system that allows employers to lower their employees' minimum wage by providing certain health benefits.,Minimum Wage Amendment Increase the minimum wage to $12.00 per hour by July 2024. Allow the state legislature to raise the minimum wage above the mandated $12.00 per hour. Eliminate existing annual inflation adjustments to the minimum wage. Removal of the two-tiered system that allows employers to lower their employees' minimum wage by providing certain health benefits.,healthcare,,TRUE,,,,,,,,,,passed;2022;NV,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
NV_2022_Question3,NV,2022,2022-11-08,general,Question 3,Top-Five Ranked Choice Voting Initiative Abolish partisan primaries for federal and state offices. Have an open primary regardless of party affiliation. The top five candidates then advance to the general election. Voters rank these five candidates in the general election. The candidate with more than 50% of votes is declared the winner. This ballot measure will have to be approved again in the 2024 General Election for the Nevada Constitution to be successfully amended.,Top-Five Ranked Choice Voting Initiative Abolish partisan primaries for federal and state offices. Have an open primary regardless of party affiliation. The top five candidates then advance to the general election. Voters rank these five candidates in the general election. The candidate with more than 50% of votes is declared the winner. This ballot measure will have to be approved again in the 2024 General Election for the Nevada Constitution to be successfully amended.,voting_rights,,TRUE,,,,,,,,,,passed;2022;NV,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
NH_2022_Question,NH,2022,2022-11-08,general,Question,New Hampshire Constitutional Convention Question (2022) The holding of a state constitutional convention .,New Hampshire Constitutional Convention Question (2022) The holding of a state constitutional convention .,government,,FALSE,,,,,,,,,,failed;2022;NH,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
NH_2022_Question1,NH,2022,2022-11-08,general,Question 1,Abolish Office of Register of Probate Amendment Eliminate the Office of Register of Probate and any references to it within the New Hampshire Constitution .,Abolish Office of Register of Probate Amendment Eliminate the Office of Register of Probate and any references to it within the New Hampshire Constitution .,government,,FALSE,,,,,,,,,,failed;2022;NH,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
NM_2022_BondQuestion,NM,2022,2022-11-08,general,Bond Question 1,"Senior Citizens Facilities Bond Issue Sale and issuance of $24,470,000 in bonds for the improving of senior citizen facilities.","Senior Citizens Facilities Bond Issue Sale and issuance of $24,470,000 in bonds for the improving of senior citizen facilities.",taxes,,TRUE,,,,,,,,,,passed;2022;NM,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
NM_2022_Constitution,NM,2022,2022-11-08,general,Constitutional Amendment 1,Funding for Early Childhood Programs Amendment Allocate 1.25% of the five-year average of year-end market values of the money in the Land Grand Permanent Fund (LGPF) to early childhood education and the public school permanent fund if the LGPF balance of the previous year was not below $17 billion.,Funding for Early Childhood Programs Amendment Allocate 1.25% of the five-year average of year-end market values of the money in the Land Grand Permanent Fund (LGPF) to early childhood education and the public school permanent fund if the LGPF balance of the previous year was not below $17 billion.,education,,TRUE,,,,,,,,,,passed;2022;NM,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
NY_2022_Proposal1,NY,2022,2022-11-08,general,Proposal 1,"Environmental Bond Measure Sale and issuance of $4.20 billion in state bonds for funding projects classified as environmental protection, natural restoration, resiliency, climate mitigation and clean energy.","Environmental Bond Measure Sale and issuance of $4.20 billion in state bonds for funding projects classified as environmental protection, natural restoration, resiliency, climate mitigation and clean energy.",taxes,,TRUE,,,,,,,,,,passed;2022;NY,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
ND_2022_Constitution,ND,2022,2022-11-08,general,Constitutional Measure 1,"Term Limits for Governor and State Legislators Initiative Limit the Governor to serving two four-year terms. Limit state Senate and state House terms to eight years, separately.","Term Limits for Governor and State Legislators Initiative Limit the Governor to serving two four-year terms. Limit state Senate and state House terms to eight years, separately.",government,,TRUE,,,,,,,,,,passed;2022;ND,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
ND_2022_StatutoryMea,ND,2022,2022-11-08,general,Statutory Measure 2,"Marijuana Legalization Initiative Legalize the use and possession of up to one ounce of marijuana for adults aged 21 years and older. Allow individuals to grow up to three marjiauna plants. Require the state Department of Health and Human Services to regulate marijuana use by October 1, 2023.","Marijuana Legalization Initiative Legalize the use and possession of up to one ounce of marijuana for adults aged 21 years and older. Allow individuals to grow up to three marjiauna plants. Require the state Department of Health and Human Services to regulate marijuana use by October 1, 2023.",drugs,,FALSE,,,,,,,,,,failed;2022;ND,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
OH_2022_Issue1,OH,2022,2022-11-08,general,Issue 1,Determining Bail Amount Based on Public Safety Amendment Require consideration of public safety in the setting of bail amounts. Transfer responsibility for establishing bail procedures from the Ohio Supreme Court to the State Legislature .,Determining Bail Amount Based on Public Safety Amendment Require consideration of public safety in the setting of bail amounts. Transfer responsibility for establishing bail procedures from the Ohio Supreme Court to the State Legislature .,government,,TRUE,,,,,,,,,,passed;2022;OH,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
OH_2022_Issue2,OH,2022,2022-11-08,general,Issue 2,Citizenship Voting Requirement Amendment Prohibit local governments from allowing non-citizens or those who lack the qualifications of an elector to vote in local elections.,Citizenship Voting Requirement Amendment Prohibit local governments from allowing non-citizens or those who lack the qualifications of an elector to vote in local elections.,voting_rights,,TRUE,,,,,,,,,,passed;2022;OH,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
OR_2022_Measure111,OR,2022,2022-11-08,general,Measure 111,Right to Healthcare Amendment Amends the Oregon Constitution to ensure access to cost-effective and affordable health care is a fundamental right.,Right to Healthcare Amendment Amends the Oregon Constitution to ensure access to cost-effective and affordable health care is a fundamental right.,healthcare,,TRUE,,,,,,,,,,passed;2022;OR,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
OR_2022_Measure112,OR,2022,2022-11-08,general,Measure 112,Remove Slavery as Punishment for Crime from Constitution Amendment Removes language from the Oregon Constitution that permits slavery or involuntary servitude as a form of criminal punishment. Adds language to the Oregon Constitution that authorizes courts or probation or parole agencies to have alternatives to incarceration for convicted individuals during sentencing.,Remove Slavery as Punishment for Crime from Constitution Amendment Removes language from the Oregon Constitution that permits slavery or involuntary servitude as a form of criminal punishment. Adds language to the Oregon Constitution that authorizes courts or probation or parole agencies to have alternatives to incarceration for convicted individuals during sentencing.,crime,,TRUE,,,,,,,,,,passed;2022;OR,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
OR_2022_Measure113,OR,2022,2022-11-08,general,Measure 113,Exclusion from Re-election for Legislative Absenteeism Initiative Disqualify legislators for re-election after the end of their term if they have been absent from 10 floor sessions at the Legislature without permission or excuse.,Exclusion from Re-election for Legislative Absenteeism Initiative Disqualify legislators for re-election after the end of their term if they have been absent from 10 floor sessions at the Legislature without permission or excuse.,voting_rights,,TRUE,,,,,,,,,,passed;2022;OR,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
OR_2022_Measure114,OR,2022,2022-11-08,general,Measure 114,"Changes to Firearm Ownership and Purchase Requirements Initiative Require permits from local law enforcement to buy a firearm. Require photo identification, fingerprints, safety training, criminal background check and the payment of a fee to apply for a firearm permit. Criminalize the manufacturing, importing, buying, selling, possessing, using or transferring of ammunition magazines that hold more than 10 rounds. Violations would make it a class A misdeameanor.","Changes to Firearm Ownership and Purchase Requirements Initiative Require permits from local law enforcement to buy a firearm. Require photo identification, fingerprints, safety training, criminal background check and the payment of a fee to apply for a firearm permit. Criminalize the manufacturing, importing, buying, selling, possessing, using or transferring of ammunition magazines that hold more than 10 rounds. Violations would make it a class A misdeameanor.",crime,,TRUE,,,,,,,,,,passed;2022;OR,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
RI_2022_Question1,RI,2022,2022-11-08,general,Question 1,University Narragansett Bay Campus Bond Measure Sale and issuance of $100 million in bonds for funding the education and research of the marine discipline in the University of Rhode Island Narrangansett Campus.,University Narragansett Bay Campus Bond Measure Sale and issuance of $100 million in bonds for funding the education and research of the marine discipline in the University of Rhode Island Narrangansett Campus.,taxes,,TRUE,,,,,,,,,,passed;2022;RI,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
RI_2022_Question2,RI,2022,2022-11-08,general,Question 2,Public School Buildings Bond Measure Sale and issuance of $250 million in bonds for construction and renovation of state public school buildings.,Public School Buildings Bond Measure Sale and issuance of $250 million in bonds for construction and renovation of state public school buildings.,taxes,,TRUE,,,,,,,,,,passed;2022;RI,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
RI_2022_Question3,RI,2022,2022-11-08,general,Question 3,Environment and Recreation Bond Measure Sale and issuance of $50 million in bonds for environmental and recreational purposes.,Environment and Recreation Bond Measure Sale and issuance of $50 million in bonds for environmental and recreational purposes.,taxes,,TRUE,,,,,,,,,,passed;2022;RI,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
SC_2022_Amendment1,SC,2022,2022-11-08,general,Amendment 1,General Reserve Fund Increase Measure Increase the funds the General Reserve Fund receives from the state general fund revenue from 5% to 7% by increasing 0.5% each year.,General Reserve Fund Increase Measure Increase the funds the General Reserve Fund receives from the state general fund revenue from 5% to 7% by increasing 0.5% each year.,government,,TRUE,,,,,,,,,,passed;2022;SC,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
SC_2022_Amendment2,SC,2022,2022-11-08,general,Amendment 2,Capital Reserve Fund Increase Measure Increase the funds the Capital Reserve Fund receives from the state general fund revenue from 2% to 3%. Provide the first use of the Capital Reserve Fund to offset midyera budget reductions.,Capital Reserve Fund Increase Measure Increase the funds the Capital Reserve Fund receives from the state general fund revenue from 2% to 3%. Provide the first use of the Capital Reserve Fund to offset midyera budget reductions.,government,,TRUE,,,,,,,,,,passed;2022;SC,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
SD_2022_Constitution,SD,2022,2022-11-08,general,Constitutional Amendment C,60% Vote Requirement for Ballot Measures Increasing Taxes or Appropriating $10 Million Amendment Require a 60% supermajority vote for the approval of ballot measures that appropriate $10 million or more in the first five fiscal years.,60% Vote Requirement for Ballot Measures Increasing Taxes or Appropriating $10 Million Amendment Require a 60% supermajority vote for the approval of ballot measures that appropriate $10 million or more in the first five fiscal years.,taxes,,FALSE,,,,,,,,,,failed;2022;SD,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
SD_2022_InitiatedMea,SD,2022,2022-11-08,general,Initiated Measure 27,"Marijuana Legalization Initiative Legalize the possession, distribution, and use of marijuana for person aged 21 years old and above.","Marijuana Legalization Initiative Legalize the possession, distribution, and use of marijuana for person aged 21 years old and above.",drugs,,FALSE,,,,,,,,,,failed;2022;SD,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Failed. No vote percentages available.
TN_2022_Amendment1,TN,2022,2022-11-08,general,Amendment 1,Right-to-Work Amendment Make it illegal for employers to mandate labor union membership for employees as a condition for employment.,Right-to-Work Amendment Make it illegal for employers to mandate labor union membership for employees as a condition for employment.,labor,,TRUE,,,,,,,,,,passed;2022;TN,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
TN_2022_Amendment2,TN,2022,2022-11-08,general,Amendment 2,Acting Governor Amendment Provide a process and line of succession for an acting Governor when and if the governor can no longer perform the duties and powers of their office.,Acting Governor Amendment Provide a process and line of succession for an acting Governor when and if the governor can no longer perform the duties and powers of their office.,government,,TRUE,,,,,,,,,,passed;2022;TN,https://en.wikipedia.org/wiki/2022_United_States_ballot_measures,Outcome: Passed. No vote percentages available.
